X,y
-24.774774774774777,0.38324542787650273
-24.714714714714717,0.35298167157414007
-24.654654654654657,0.5114078754654001
-24.594594594594597,0.5222532164768438
-24.534534534534536,0.6600259861535684
-24.474474474474476,0.5415413716441896
-24.414414414414416,0.6253596243163175
-24.354354354354356,0.6629208965037761
-24.294294294294296,0.5972541139921831
-24.234234234234236,0.8120099975240465
-24.174174174174176,0.8444744319060977
-24.114114114114116,0.8519000433356348
-24.054054054054056,0.8578795618756495
-23.993993993993996,0.766572561139743
-23.933933933933936,0.8895417048754509
-23.873873873873876,0.9174718972609797
-23.813813813813816,0.8882206267329795
-23.753753753753756,0.9655324398476558
-23.693693693693696,1.0317387601571122
-23.633633633633636,1.1860500533112637
-23.573573573573572,1.017390169042927
-23.513513513513512,1.0245824686058824
-23.453453453453452,0.9866759815544496
-23.393393393393392,0.793951670542361
-23.333333333333332,0.9713306000246344
-23.273273273273272,0.9646459016940493
-23.213213213213212,1.1861310695960148
-23.153153153153152,0.8983656769930366
-23.093093093093092,0.9222424346518339
-23.033033033033032,0.8598854691967993
-22.972972972972972,0.7146444147751312
-22.912912912912912,0.9109515340172406
-22.852852852852852,0.8341466996688626
-22.792792792792792,0.7976038528974161
-22.73273273273273,0.5845181701608998
-22.67267267267267,0.7702568210211663
-22.61261261261261,0.4420409797034949
-22.55255255255255,0.5910609104339077
-22.49249249249249,0.6996500663248991
-22.43243243243243,0.3280470532291091
-22.37237237237237,0.31542691563047837
-22.31231231231231,0.3256361444214653
-22.25225225225225,0.20779941220013473
-22.19219219219219,0.04462569351791357
-22.13213213213213,0.14737327835003253
-22.07207207207207,-0.025395168282705466
-22.01201201201201,0.06822116639669037
-21.95195195195195,-0.13112901058389123
-21.89189189189189,0.05589965464243003
-21.83183183183183,-0.23696896905329445
-21.77177177177177,-0.24982755634889464
-21.71171171171171,-0.19446267756065644
-21.65165165165165,-0.45609920386449243
-21.59159159159159,-0.3662642654634596
-21.53153153153153,-0.31289064995059324
-21.47147147147147,-0.6573482197624263
-21.41141141141141,-0.5293406792779766
-21.35135135135135,-0.5710445037127583
-21.29129129129129,-0.5659262381575794
-21.23123123123123,-0.8125566017253327
-21.17117117117117,-0.8631760753491954
-21.11111111111111,-0.7185685920379671
-21.05105105105105,-0.7779171477744468
-20.99099099099099,-0.8165068323978257
-20.93093093093093,-0.8378170409051431
-20.87087087087087,-0.9682238704954099
-20.81081081081081,-0.9015092527611718
-20.75075075075075,-0.9166058891541421
-20.69069069069069,-1.0351157097574077
-20.63063063063063,-0.7913953941675904
-20.57057057057057,-0.9413551366130724
-20.51051051051051,-1.1150688458846973
-20.45045045045045,-0.9338917224443369
-20.39039039039039,-1.097019344134709
-20.33033033033033,-0.9172423024401817
-20.27027027027027,-0.8728992660641494
-20.21021021021021,-1.060069527440628
-20.15015015015015,-0.8673793578210136
-20.09009009009009,-0.9046792677752468
-20.03003003003003,-0.8425804921796322
-19.96996996996997,-0.7106014603844877
-19.90990990990991,-0.8970672943171597
-19.84984984984985,-0.9170033750366413
-19.78978978978979,-0.8966474539758658
-19.72972972972973,-0.8524306378409673
-19.66966966966967,-0.73893359732532
-19.60960960960961,-0.6548451616830911
-19.54954954954955,-0.6165437337254462
-19.48948948948949,-0.5144238302761454
-19.42942942942943,-0.5466179372951406
-19.36936936936937,-0.3513648279321974
-19.30930930930931,-0.47019279928750907
-19.24924924924925,-0.1171189434583198
-19.18918918918919,-0.27057459631273095
-19.12912912912913,4.638338792117444
-19.06906906906907,-0.3248437289594055
-19.00900900900901,-0.11053101431875687
-18.94894894894895,-0.12157573657132639
-18.88888888888889,0.03207722316432513
-18.82882882882883,0.06804937109658578
-18.76876876876877,0.07341641308875475
-18.70870870870871,0.055702616353650994
-18.64864864864865,0.04807371427432716
-18.58858858858859,0.2133637571288531
-18.52852852852853,0.40118151169228705
-18.46846846846847,0.3933395035194372
-18.40840840840841,0.3024035209445878
-18.34834834834835,0.49780302654884184
-18.28828828828829,0.5707915175765671
-18.22822822822823,0.4937294854667561
-18.16816816816817,0.6452440079446018
-18.10810810810811,5.6811772410878545
-18.04804804804805,0.6041087907763565
-17.98798798798799,0.7946433455612625
-17.92792792792793,0.852665289265461
-17.86786786786787,0.9397415950564653
-17.80780780780781,0.9686680448677724
-17.74774774774775,0.7542591465397888
-17.68768768768769,0.8237650640157315
-17.62762762762763,0.9912637866952827
-17.56756756756757,1.009962652548567
-17.50750750750751,1.0254558480895577
-17.44744744744745,1.3710790596176918
-17.38738738738739,1.0511948517845535
-17.32732732732733,1.1123773835112543
-17.26726726726727,1.0953341402807122
-17.207207207207208,1.0625803450206255
-17.147147147147145,0.9598246520557497
-17.087087087087085,1.0575839158949627
-17.027027027027025,0.891199802122637
-16.966966966966964,0.9281033227509448
-16.906906906906904,0.8831194306098575
-16.846846846846844,0.9163541325764598
-16.786786786786784,1.112868544376238
-16.726726726726724,0.6647336878310017
-16.666666666666664,0.8870732721953944
-16.606606606606604,0.6212112876850023
-16.546546546546544,0.6965035775512436
-16.486486486486484,0.8111238484592909
-16.426426426426424,0.6646564893802166
-16.366366366366364,0.5040800531191156
-16.306306306306304,0.4917437785196263
-16.246246246246244,0.5806223049713914
-16.186186186186184,0.38716552154481243
-16.126126126126124,0.42772815096721334
-16.066066066066064,0.355055199131212
-16.006006006006004,0.22848976329152124
-15.945945945945946,0.4501370515439675
-15.885885885885886,0.24037727158499794
-15.825825825825826,-0.08492439422150952
-15.765765765765765,0.07641574707254299
-15.705705705705705,-0.06843620680245618
-15.645645645645645,0.022966038281160242
-15.585585585585585,-0.20132452410291585
-15.525525525525525,-0.19290104075580572
-15.465465465465465,-0.18962936489712498
-15.405405405405405,-0.21138733725802333
-15.345345345345345,-0.474752769473048
-15.285285285285285,-0.44365434792876157
-15.225225225225225,-0.5117006026673873
-15.165165165165165,-0.581866856146301
-15.105105105105105,-0.3904536834360497
-15.045045045045045,-0.5749214403717706
-14.984984984984985,-0.7877092298654051
-14.924924924924925,-0.6136499741910568
-14.864864864864865,-0.534491991516791
-14.804804804804805,-0.6820398052947938
-14.744744744744745,-0.9729702061380973
-14.684684684684685,-0.9022427453142248
-14.624624624624625,-0.756835370955459
-14.564564564564565,-0.9808144719076644
-14.504504504504505,-0.8889048754017032
-14.444444444444445,-0.8756971553102961
-14.384384384384385,-1.0622901325827856
-14.324324324324325,-0.9884896559483275
-14.264264264264265,-1.3160607360073473
-14.204204204204204,-1.1001926081882478
-14.144144144144144,-1.0252324745572783
-14.084084084084084,-1.123369754138843
-14.024024024024024,-0.8303650349199578
-13.963963963963963,-1.128051962843409
-13.903903903903903,-1.0169217623345999
-13.843843843843842,-0.9442142815358506
-13.783783783783782,-0.7940799329999435
-13.723723723723722,-1.0593291054900145
-13.663663663663662,-0.7736598588135672
-13.603603603603602,-0.8599769046007657
-13.543543543543542,-0.9270701767067332
-13.483483483483482,-0.7476388770844246
-13.423423423423422,-0.7360104470462321
-13.363363363363362,-0.7752793661044362
-13.303303303303302,-0.6650394219246502
-13.243243243243242,-0.6648895542705437
-13.183183183183182,-0.5670862972645906
-13.123123123123122,-0.46221888076199014
-13.063063063063062,-0.31791859051181304
-13.003003003003002,-0.5466717534858763
-12.942942942942942,-0.154431801996408
-12.882882882882882,-0.5064627557998227
-12.822822822822822,-0.26882890049066127
-12.762762762762762,-0.1363003900525937
-12.702702702702702,-0.10781097254385763
-12.642642642642642,-0.1384680506731068
-12.582582582582582,-0.03702348310883787
-12.522522522522522,-0.005466051071873229
-12.462462462462462,0.04478479605983445
-12.402402402402402,0.24819467877809595
-12.342342342342342,0.2578605708309842
-12.282282282282281,0.21099148230428708
-12.222222222222221,0.42735511499663814
-12.162162162162161,0.4240210756154019
-12.102102102102101,0.5290550738984741
-12.042042042042041,0.5635947734835592
-11.981981981981981,0.46879007349583657
-11.921921921921921,0.5447396934076217
-11.861861861861861,0.7223889720970682
-11.801801801801801,0.7532629097233838
-11.741741741741741,0.7322057411987044
-11.681681681681681,0.7854506923514154
-11.621621621621621,0.9381163721190993
-11.561561561561561,0.7849024478983387
-11.501501501501501,0.9294352434009211
-11.441441441441441,0.8820177876180022
-11.381381381381381,0.9047268990677123
-11.32132132132132,1.057289612771063
-11.26126126126126,1.047453983286647
-11.2012012012012,1.0602841367037397
-11.14114114114114,1.1199717215661151
-11.08108108108108,0.998446905115978
-11.02102102102102,1.0678715464782762
-10.96096096096096,0.9683743429573831
-10.9009009009009,1.0279384565222611
-10.84084084084084,0.9750383407588563
-10.78078078078078,0.9867200246736566
-10.72072072072072,1.021980653328406
-10.66066066066066,0.8626166345976604
-10.6006006006006,1.1322454170839817
-10.54054054054054,0.7976444589719611
-10.48048048048048,0.7488276539323165
-10.42042042042042,0.9549197015310391
-10.36036036036036,0.8841110506416602
-10.3003003003003,0.8302901972164926
-10.24024024024024,0.7908771346343737
-10.18018018018018,0.6843568608827115
-10.12012012012012,0.5509227616474462
-10.06006006006006,5.600985056724159
-10.0,0.4763049397381586
-9.93993993993994,0.5901877852091894
-9.87987987987988,0.4248481233380113
-9.81981981981982,0.3022971045515997
-9.75975975975976,0.2966133964330172
-9.6996996996997,0.31276476112671425
-9.63963963963964,0.1568398345012799
-9.57957957957958,0.07196205379495296
-9.51951951951952,0.11896861070822029
-9.45945945945946,0.05917120369791705
-9.3993993993994,-0.07607015472732735
-9.33933933933934,-0.13243854304746241
-9.27927927927928,-0.12178086626749252
-9.21921921921922,-0.34892260430220773
-9.15915915915916,-0.4032527961980752
-9.0990990990991,-0.39179645811057806
-9.03903903903904,-0.39758858082927395
-8.97897897897898,-0.4000881557537515
-8.91891891891892,-0.3370234515229838
-8.85885885885886,-0.450425890432153
-8.7987987987988,-0.6018849095727105
-8.73873873873874,-0.6353790838586433
-8.67867867867868,-0.7790324060852419
-8.618618618618619,-0.7234850250633694
-8.558558558558559,-0.7907515146663662
-8.498498498498499,-0.7671182779287073
-8.438438438438439,-0.9167350094688866
-8.378378378378379,-0.813691492277217
-8.318318318318319,-0.7408449235142084
-8.258258258258259,-0.9302631951191316
-8.198198198198199,-0.9011689469432058
-8.138138138138139,-0.8908840672051689
-8.078078078078079,-1.015117345381737
-8.018018018018019,-0.9641669253356767
-7.957957957957959,-0.9933400901660783
-7.897897897897899,-0.989268226001885
-7.837837837837839,-1.0771706701388342
-7.777777777777779,-0.9946468735179806
-7.7177177177177185,-0.940930599768653
-7.6576576576576585,-0.8356759066961168
-7.5975975975975985,-0.8713861695632584
-7.537537537537538,-0.7350297370540807
-7.477477477477478,-1.0066903945741734
-7.417417417417418,-0.8189776923164022
-7.357357357357358,-0.8608617659988285
-7.297297297297298,-0.6300313918611388
-7.237237237237238,-0.8965955886951553
-7.177177177177178,-0.8635502647359763
-7.117117117117118,-0.8005184081567375
-7.057057057057058,-0.9112991569782222
-6.996996996996998,-0.7072951711966304
-6.936936936936938,-0.6840820176420646
-6.876876876876878,-0.5443853217766945
-6.816816816816818,-0.47448769548350844
-6.756756756756758,-0.26845049753788797
-6.696696696696698,-0.3067848485958546
-6.636636636636638,-0.4038282090586559
-6.576576576576578,-0.3790417048156879
-6.516516516516518,-0.182027822044771
-6.456456456456458,-0.30442875375686795
-6.396396396396398,0.0701764654917812
-6.336336336336338,0.06481800493953321
-6.276276276276278,-0.04000858927379256
-6.216216216216218,-0.10439440854513694
-6.1561561561561575,0.26207503166090285
-6.0960960960960975,0.17454570737302094
-6.0360360360360374,0.3684224823104058
-5.975975975975977,0.1429570385643371
-5.915915915915917,0.29913076349624723
-5.855855855855857,0.41496625148179095
-5.795795795795797,0.4730190267059387
-5.735735735735737,0.4755046812968659
-5.675675675675677,0.6331094534011017
-5.615615615615617,0.512317183671944
-5.555555555555557,0.6508635664766917
-5.495495495495497,0.7207549262444729
-5.435435435435437,0.8012373411798469
-5.375375375375377,0.8593191901404919
-5.315315315315317,0.7112155412390647
-5.255255255255257,0.7028200879711517
-5.195195195195197,1.0134632626383673
-5.135135135135137,0.9451971266457482
-5.075075075075077,0.8600985529178422
-5.015015015015017,1.1096723472471786
-4.954954954954957,0.982292302303572
-4.894894894894897,1.1013216897837241
-4.834834834834837,0.9992647160614612
-4.774774774774777,1.2041294298840437
-4.714714714714717,1.1755313797254525
-4.6546546546546566,0.973437421857381
-4.5945945945945965,1.090227354806712
-4.5345345345345365,1.0487631405826945
-4.474474474474476,1.1086947453560947
-4.414414414414416,0.8594407397639674
-4.354354354354353,1.0051925122989833
-4.294294294294293,1.0197066428333428
-4.234234234234233,0.711971563363246
-4.174174174174173,0.7402992952662177
-4.114114114114113,0.6223852522916887
-4.054054054054053,0.764071337192888
-3.9939939939939926,0.8246173072869958
-3.9339339339339325,0.8622349283914389
-3.8738738738738725,0.6759772833504094
-3.8138138138138125,0.7855870018361917
-3.7537537537537524,0.43662731661957555
-3.6936936936936924,0.3541390182208596
-3.6336336336336323,0.4668709605685402
-3.5735735735735723,0.45707711665423106
-3.5135135135135123,0.3601361591616791
-3.4534534534534522,0.1000859994495597
-3.393393393393392,0.24023631240044757
-3.333333333333332,0.060121012824998765
-3.273273273273272,0.1982676520795506
-3.213213213213212,0.10821917027053915
-3.153153153153152,-0.0824277365684394
-3.093093093093092,-0.09986724096250338
-3.033033033033032,-0.21426786571202544
-2.972972972972972,-0.1740896762987973
-2.912912912912912,-0.13117760103086948
-2.852852852852852,-0.3833170247716183
-2.792792792792792,-0.29136553121171116
-2.7327327327327318,-0.4505892406742472
-2.6726726726726717,-0.5312103938949692
-2.6126126126126117,-0.5153560865390721
-2.5525525525525516,-0.6590873798640497
-2.4924924924924916,-0.6598347441829466
-2.4324324324324316,-0.7709844742508918
-2.3723723723723715,-0.499102745347469
-2.3123123123123115,-0.7339191446368397
-2.2522522522522515,-0.8466289699848731
-2.1921921921921914,-0.7916686260806597
-2.1321321321321314,-0.8577775989245838
-2.0720720720720713,-0.8990671829988428
-2.0120120120120113,4.157183483529785
-1.9519519519519513,-0.8524845995398858
-1.8918918918918912,-1.0019403351019796
-1.8318318318318312,-1.0237050759243995
-1.7717717717717711,-1.0073774903231951
-1.711711711711711,-1.220279962176053
-1.651651651651651,-1.148252094886259
-1.591591591591591,-0.8630963595284105
-1.531531531531531,-0.8347324656093011
-1.471471471471471,-1.0199749444567794
-1.411411411411411,-0.9296693944934986
-1.3513513513513509,-0.9448934063560861
-1.2912912912912908,-0.6533040259696665
-1.2312312312312308,-0.8309421202389605
-1.1711711711711708,-0.9339986597148163
-1.1111111111111107,-0.9917462450899988
-1.0510510510510507,-1.0285903509715648
-0.9909909909909906,-0.8162229511183666
-0.9309309309309306,-0.8778112101226131
-0.8708708708708706,-0.9071155787313877
-0.8108108108108105,-0.7895032774383014
-0.7507507507507505,-0.790342684205905
-0.6906906906906904,-0.4683555592839675
-0.6306306306306304,-0.5014902319607266
-0.5705705705705704,-0.5409095889205154
-0.5105105105105103,-0.34062831460407994
-0.4504504504504503,-0.4276342660071408
-0.39039039039039025,-0.4666778818845273
-0.3303303303303302,-0.17204310946257934
-0.2702702702702702,-0.2131009011959987
-0.21021021021021014,-0.3123901027556596
-0.1501501501501501,-0.16862046272267195
-0.09009009009009006,-0.17753009964307065
-0.03003003003003002,-0.16830548980292975
0.03003003003003002,0.12264327145966027
0.09009009009009006,0.280909938351608
0.1501501501501501,0.009729837532397007
0.21021021021021014,0.2649624109920711
0.2702702702702702,0.20192764865228185
0.3303303303303302,5.275642978813075
0.39039039039039025,0.321310069327814
0.4504504504504503,0.348972019803921
0.5105105105105103,0.4934748912875652
0.5705705705705704,0.45701731314774996
0.6306306306306304,0.6166998902336556
0.6906906906906904,0.6320459118463103
0.7507507507507505,0.6582930791578245
0.8108108108108105,0.6340896228098889
0.8708708708708706,0.707213074714787
0.9309309309309306,0.8777152581767584
0.9909909909909906,0.886661033467527
1.0510510510510507,0.7701901944659525
1.1111111111111107,0.9061254315728787
1.1711711711711708,0.9963456129039187
1.2312312312312308,0.775959083270281
1.2912912912912908,1.0155281260531839
1.3513513513513509,0.9097560459158551
1.411411411411411,1.0443849576583912
1.471471471471471,0.9187454248468898
1.531531531531531,0.8187410268929777
1.591591591591591,0.8370295424845466
1.651651651651651,1.001541483332542
1.711711711711711,1.0160600958746426
1.7717717717717711,0.8894406580975899
1.8318318318318312,1.0299824977376688
1.8918918918918912,0.7827382141140308
1.9519519519519513,0.9216273906798846
2.012012012012015,0.7831315664983108
2.072072072072075,0.8117866122653029
2.132132132132135,0.8512846610871404
2.192192192192195,0.7270252806256847
2.252252252252255,0.7382008647626298
2.312312312312315,0.8380747807554542
2.372372372372375,0.6378860716867905
2.432432432432435,0.7347658961985184
2.492492492492495,5.491499128182464
2.552552552552555,0.6085435654136377
2.6126126126126152,0.6488099126094033
2.6726726726726753,0.2047586606560026
2.7327327327327353,0.3178739532899522
2.7927927927927954,0.3994773954815463
2.8528528528528554,0.26443988153376125
2.9129129129129154,0.26380642041812075
2.9729729729729755,0.10742324789989452
3.0330330330330355,0.11700549227041673
3.0930930930930955,0.03291282568962252
3.1531531531531556,0.10521796410168105
3.2132132132132156,-0.046117261330736556
3.2732732732732757,-0.09754013098903004
3.3333333333333357,-0.2317556594877343
3.3933933933933957,-0.2979089387589792
3.453453453453456,-0.3500860282355129
3.513513513513516,-0.32396041973326206
3.573573573573576,-0.4607690198423298
3.633633633633636,-0.44344824476856387
3.693693693693696,-0.3169371822918342
3.753753753753756,-0.48752499209789835
3.813813813813816,-0.6553278004958493
3.873873873873876,-0.54844641309204
3.933933933933936,-0.7528067604839938
3.993993993993996,-0.9566755352251873
4.054054054054056,-0.8918206517290864
4.114114114114116,-1.0133876621702864
4.174174174174176,-0.893776494936928
4.234234234234236,-0.8860036740866039
4.294294294294296,-0.7462204629208571
4.354354354354356,-0.9038946289227243
4.414414414414416,-0.9778431387028643
4.474474474474476,-0.8888910314845109
4.5345345345345365,-1.205339076524968
4.5945945945945965,-0.96950880390042
4.6546546546546566,-0.9212473173165917
4.714714714714717,-1.1478559200591163
4.774774774774777,-0.8836792330751521
4.834834834834837,-0.9586632271710088
4.894894894894897,-1.0249207627674217
4.954954954954957,-0.9074466522636577
5.015015015015017,-0.7274878639144866
5.075075075075077,-0.9167605810676481
5.135135135135137,-0.8871436668177554
5.195195195195197,4.068368329597459
5.255255255255257,-0.9412159419911931
5.315315315315317,-0.7406461687684271
5.375375375375377,-0.8737660849224896
5.435435435435437,-0.7426368340520327
5.495495495495497,-0.7564911077497947
5.555555555555557,-0.6172035324041819
5.615615615615617,-0.5857130160815086
5.675675675675677,-0.4670704657405619
5.735735735735737,-0.5715128683302649
5.795795795795797,-0.4953084608588016
5.855855855855857,-0.5123182530882033
5.915915915915917,-0.4034975917992357
5.975975975975977,-0.26466975513928864
6.0360360360360374,-0.1689419894485244
6.0960960960960975,-0.27821622431604526
6.1561561561561575,-0.0397272022337955
6.216216216216218,0.06864474151654427
6.276276276276278,0.034434514385692165
6.336336336336338,0.2408055883884021
6.396396396396398,0.035590491183296866
6.456456456456458,0.04793996272366201
6.516516516516518,0.053347714304993715
6.576576576576578,0.4388046688297704
6.636636636636638,0.4115744091278214
6.696696696696698,0.3962687653234141
6.756756756756758,0.4840644440914586
6.816816816816818,0.39611438833138674
6.876876876876878,0.803999898385998
6.936936936936938,0.6210908696842176
6.996996996996998,0.6656591484890437
7.057057057057058,0.7714862469371107
7.117117117117118,0.7886800667860066
7.177177177177178,0.8019664829458119
7.237237237237238,0.7367183146151091
7.297297297297298,0.8961585208965056
7.357357357357358,1.067398416220167
7.417417417417418,1.0407517606039678
7.477477477477478,1.0892743009493082
7.537537537537538,0.8992264151621179
7.5975975975975985,0.868352770145921
7.6576576576576585,0.9682115754656562
7.7177177177177185,0.9963029201220674
7.777777777777779,1.1065170427909699
7.837837837837839,0.8306232287818055
7.897897897897899,1.1519908678028294
7.957957957957959,0.9787985403863588
8.018018018018019,0.9438880665219764
8.078078078078079,0.8737848606671367
8.138138138138139,0.7944127991897032
8.198198198198199,1.0236571775492915
8.258258258258259,0.9267189769922862
8.318318318318319,0.7651227248403608
8.378378378378379,0.7361182664949727
8.438438438438439,0.8004334451846415
8.498498498498499,0.9662922864914556
8.558558558558559,0.7359265156379918
8.618618618618619,0.5713194161523198
8.67867867867868,0.6542051632128666
8.73873873873874,0.6062051060936073
8.7987987987988,0.3162023922822106
8.85885885885886,0.5307623661005737
8.91891891891892,0.4614656201970712
8.97897897897898,0.5007995487948939
9.03903903903904,0.5611394751526237
9.0990990990991,0.4326085389401102
9.15915915915916,0.2356175497049366
9.21921921921922,0.09346157927830828
9.27927927927928,0.4023218403282422
9.33933933933934,0.09125655588707897
9.3993993993994,0.026768766381508987
9.45945945945946,-0.037087055298045096
9.51951951951952,-0.07479141348224357
9.57957957957958,-0.16862013454399036
9.63963963963964,-0.270578490469701
9.6996996996997,-0.326157509823191
9.75975975975976,-0.3320273076199164
9.81981981981982,-0.4391893013442274
9.87987987987988,-0.5108384397559416
9.93993993993994,-0.4820327890982246
10.0,-0.5695188326314553
10.06006006006006,-0.4430053020465178
10.12012012012012,-0.9057451796353306
10.18018018018018,-0.5764308529751567
10.24024024024024,-0.6034340644581828
10.3003003003003,-0.975217238752092
10.36036036036036,-0.8392135406534015
10.42042042042042,-0.8762527007806115
10.48048048048048,-1.0109976846828719
10.54054054054054,-0.9760278658810189
10.6006006006006,-1.0340642740620187
10.66066066066066,-0.7692116585786454
10.72072072072072,-0.8688971114699684
10.78078078078078,-0.8498649186749689
10.84084084084084,-0.9158854397913012
10.9009009009009,-1.1084269983951398
10.96096096096096,-1.0518530452447061
11.02102102102102,-0.950738793225988
11.08108108108108,-1.1185593018418967
11.14114114114114,-0.9181239978334433
11.2012012012012,-1.0029657129194893
11.26126126126126,-1.0023944291428037
11.32132132132132,-0.8763159307519948
11.381381381381381,-0.8820686882418304
11.441441441441441,-0.9383336694432997
11.501501501501501,-0.7587925249474925
11.561561561561561,-0.9521659195419114
11.621621621621621,-0.7487563218458304
11.681681681681681,-0.7144078282236989
11.741741741741741,-0.7652505445265182
11.801801801801801,-0.6596125809558255
11.861861861861861,-0.7727709692232724
11.921921921921921,-0.5083550955066286
11.981981981981981,-0.5701797882323427
12.042042042042041,-0.552904191343102
12.102102102102101,-0.3428679394308891
12.162162162162161,-0.4637254925820169
12.222222222222221,-0.478241257089669
12.282282282282281,-0.4359453591827429
12.342342342342342,-0.16155802709991549
12.402402402402402,-0.29127740432562177
12.462462462462462,0.07175814644418088
12.522522522522522,-0.25202698318238226
12.582582582582582,0.18585689490211418
12.642642642642642,0.09729984541130925
12.702702702702702,0.12623884813032166
12.762762762762762,0.14064020202015637
12.822822822822822,0.29356400242231007
12.882882882882882,0.30749050560508767
12.942942942942942,0.4780653276636868
13.003003003003002,0.4343129684693954
13.063063063063062,0.49155044827253597
13.123123123123122,0.4920707269927092
13.183183183183182,0.5727434694176087
13.243243243243242,0.6571383714735736
13.303303303303302,0.5010027911579895
13.363363363363362,0.5804391361779854
13.423423423423422,0.8302428260058506
13.483483483483482,0.8109357683235459
13.543543543543542,0.8105209779666702
13.603603603603602,0.8628436040092636
13.663663663663662,0.9247344045652304
13.723723723723722,0.8617669223411344
13.783783783783782,0.8603767893663238
13.843843843843842,0.976872864774228
13.903903903903903,0.8750800359033983
13.963963963963963,1.0258631006187928
14.024024024024023,0.8233478048893371
14.084084084084083,1.1015069996749223
14.144144144144143,1.0472354076592665
14.204204204204203,1.0233568174862064
14.264264264264263,1.0902031003949917
14.324324324324323,1.1490845647884056
14.384384384384383,1.0710340919267907
14.444444444444443,0.7690731375200659
14.504504504504503,0.8053291215427564
14.564564564564563,0.8475656675762191
14.624624624624623,0.8861355908952054
14.684684684684683,0.9055852400745129
14.744744744744743,0.7484588282273503
14.804804804804803,0.8039630077976173
14.864864864864863,0.6711693179827234
14.924924924924923,0.6442843885973408
14.984984984984983,0.5209547247470798
15.045045045045043,0.5230962868567772
15.105105105105103,0.4318306469025275
15.165165165165163,0.41894660759119795
15.225225225225223,0.5695702512120772
15.285285285285283,0.3152643354614741
15.345345345345343,0.6179613352512111
15.405405405405403,0.34729464676312605
15.465465465465464,0.2586117051646598
15.525525525525524,0.09559161859099619
15.585585585585584,0.1921034382005467
15.645645645645644,0.0047135125746865306
15.705705705705704,0.014458541790155311
15.765765765765764,0.19823813823128103
15.825825825825824,-0.12719585441671444
15.885885885885884,-0.06205803672462751
15.945945945945944,-0.30606028512402195
16.006006006006004,-0.2971486471017991
16.066066066066064,-0.17341795157727963
16.126126126126124,-0.4687789977877926
16.186186186186184,-0.2789573289168332
